id,go,sel
ENSG00000233205,False,False
ENSG00000160014,True,False
ENSG00000073417,True,False
ENSG00000246145,False,False
ENSG00000012124,True,False
ENSG00000199251,False,False
ENSG00000279276,False,False
ENSG00000273308,False,False
ENSG00000206107,True,False
ENSG00000251920,False,False
ENSG00000266530,False,False
ENSG00000248891,False,False
ENSG00000259169,False,False
ENSG00000198829,True,False
ENSG00000269136,False,False
ENSG00000257657,False,False
ENSG00000268438,False,False
ENSG00000146733,True,False
ENSG00000277734,True,False
ENSG00000270524,False,False
ENSG00000180347,True,False
ENSG00000268326,False,False
ENSG00000102743,True,False
ENSG00000227635,False,False
ENSG00000270894,False,False
ENSG00000235890,False,False
ENSG00000260817,False,False
ENSG00000187103,False,False
ENSG00000253555,False,False
ENSG00000072080,True,False
ENSG00000202074,False,False
ENSG00000229281,False,False
ENSG00000207204,False,False
ENSG00000136463,True,False
ENSG00000250289,False,False
ENSG00000213979,False,False
ENSG00000232862,False,False
ENSG00000237339,False,False
ENSG00000264653,False,False
ENSG00000202206,False,False
ENSG00000248876,False,False
ENSG00000138768,True,False
ENSG00000178809,True,False
ENSG00000158079,True,False
ENSG00000145451,True,False
ENSG00000280048,False,False
ENSG00000223694,False,False
ENSG00000280090,True,False
ENSG00000108651,True,False
ENSG00000224149,False,False
ENSG00000066651,True,False
ENSG00000234601,False,False
ENSG00000176148,True,False
ENSG00000215351,False,False
ENSG00000255007,False,False
ENSG00000247095,False,False
ENSG00000108001,True,False
ENSG00000256292,False,False
ENSG00000164871,True,False
ENSG00000224469,False,False
ENSG00000253183,False,False
ENSG00000074410,True,False
ENSG00000227400,False,False
ENSG00000140795,True,False
ENSG00000224281,False,False
ENSG00000230801,False,False
ENSG00000107897,True,False
ENSG00000270442,False,False
ENSG00000152078,True,False
ENSG00000251774,False,False
ENSG00000103253,True,False
ENSG00000241943,False,False
ENSG00000038210,True,False
ENSG00000149657,True,False
ENSG00000172464,True,False
ENSG00000233048,False,False
ENSG00000121769,True,False
ENSG00000270906,False,False
ENSG00000188707,False,False
ENSG00000237716,False,False
ENSG00000110079,True,False
ENSG00000215085,False,False
ENSG00000244486,True,False
ENSG00000201916,False,False
ENSG00000208839,False,False
ENSG00000263657,False,False
ENSG00000271277,False,False
ENSG00000279656,False,False
ENSG00000276680,False,False
ENSG00000276765,False,False
ENSG00000270835,False,False
ENSG00000215912,True,False
ENSG00000254527,False,False
ENSG00000223826,False,False
ENSG00000279361,False,False
ENSG00000197358,False,False
ENSG00000251533,False,False
ENSG00000263413,False,False
ENSG00000227914,False,False
ENSG00000272744,False,False
ENSG00000236463,False,False
ENSG00000249175,False,False
ENSG00000266586,False,False
ENSG00000136237,True,False
ENSG00000285694,False,False
ENSG00000256552,False,False
ENSG00000213290,False,False
ENSG00000227007,False,False
ENSG00000175414,True,False
ENSG00000276168,False,False
ENSG00000171132,True,False
ENSG00000243173,False,False
ENSG00000280451,False,False
ENSG00000057468,True,False
ENSG00000252312,False,False
ENSG00000100385,True,False
ENSG00000113460,True,False
ENSG00000256325,False,False
ENSG00000278654,False,False
ENSG00000268119,False,False
ENSG00000213976,False,False
ENSG00000278528,False,False
ENSG00000232766,False,False
ENSG00000264350,False,False
ENSG00000100714,True,False
ENSG00000006042,True,False
ENSG00000253926,False,False
ENSG00000263870,False,False
ENSG00000284688,False,False
ENSG00000226554,False,False
ENSG00000207206,False,False
ENSG00000236109,False,False
ENSG00000244879,False,False
ENSG00000177051,True,False
ENSG00000177238,True,False
ENSG00000105835,True,False
ENSG00000226359,False,False
ENSG00000283599,False,False
ENSG00000238221,False,False
ENSG00000165795,True,False
ENSG00000252358,False,False
ENSG00000141753,True,False
ENSG00000232764,False,False
ENSG00000166510,True,False
ENSG00000260919,False,False
ENSG00000285549,False,False
ENSG00000214999,False,False
ENSG00000250247,False,False
ENSG00000214253,True,False
ENSG00000274086,False,False
ENSG00000089693,True,False
ENSG00000277617,False,False
ENSG00000231471,False,False
ENSG00000197150,True,False
ENSG00000250560,False,False
ENSG00000109832,True,False
ENSG00000199674,False,False
ENSG00000269982,False,False
ENSG00000241852,False,False
ENSG00000253767,True,False
ENSG00000137726,True,False
ENSG00000242550,True,False
ENSG00000252370,False,False
ENSG00000261397,False,False
ENSG00000222640,False,False
ENSG00000251015,False,False
ENSG00000241828,False,False
ENSG00000258544,False,False
ENSG00000141279,True,False
ENSG00000285971,False,False
ENSG00000153140,True,False
ENSG00000271190,False,False
ENSG00000261392,False,False
ENSG00000248716,False,False
ENSG00000141519,True,False
ENSG00000010282,True,False
ENSG00000279011,False,False
ENSG00000263831,True,False
ENSG00000283876,False,False
ENSG00000103522,True,False
ENSG00000237311,False,False
ENSG00000285783,False,False
ENSG00000259856,False,False
ENSG00000229643,False,False
ENSG00000165617,True,False
ENSG00000161992,True,False
ENSG00000229703,False,False
ENSG00000158062,True,False
ENSG00000257005,False,False
ENSG00000074071,True,False
ENSG00000111335,True,False
ENSG00000263317,False,False
ENSG00000251019,False,False
ENSG00000232497,False,False
ENSG00000133216,True,False
ENSG00000277569,False,False
ENSG00000200256,False,False
ENSG00000225683,False,False
ENSG00000183833,True,False
ENSG00000248148,False,False
ENSG00000117868,True,False
ENSG00000253634,False,False
ENSG00000234208,False,False
ENSG00000264658,False,False
ENSG00000239446,False,False
ENSG00000243957,False,False
ENSG00000231361,False,False
ENSG00000260010,False,False
ENSG00000254582,False,False
ENSG00000261368,False,False
ENSG00000176532,True,False
ENSG00000265697,False,False
ENSG00000214447,True,False
ENSG00000260601,False,False
ENSG00000200726,False,False
ENSG00000248318,False,False
ENSG00000220506,False,False
ENSG00000207042,False,False
ENSG00000122965,True,False
ENSG00000277632,True,False
ENSG00000253252,False,False
ENSG00000078699,True,False
ENSG00000270421,False,False
ENSG00000226567,False,False
ENSG00000171532,True,False
ENSG00000222726,False,False
ENSG00000234268,False,False
ENSG00000198555,False,False
ENSG00000280275,False,False
ENSG00000238628,False,False
ENSG00000234377,False,False
ENSG00000136861,True,False
ENSG00000055130,True,False
ENSG00000213673,False,False
ENSG00000004059,True,False
ENSG00000272273,False,False
ENSG00000186854,True,False
ENSG00000284193,False,False
ENSG00000254157,False,False
ENSG00000231999,False,False
ENSG00000199473,False,False
ENSG00000237187,False,False
ENSG00000176868,False,False
ENSG00000148942,True,False
ENSG00000103852,True,False
ENSG00000243437,False,False
ENSG00000273791,False,False
ENSG00000183779,True,False
ENSG00000202517,False,False
ENSG00000171759,True,False
ENSG00000136111,True,False
ENSG00000274750,True,False
ENSG00000271214,False,False
ENSG00000274357,False,False
ENSG00000124574,True,False
ENSG00000254783,False,False
ENSG00000285975,False,False
ENSG00000264538,False,False
ENSG00000199963,False,False
ENSG00000263220,False,False
ENSG00000243663,False,False
ENSG00000235584,False,False
ENSG00000165389,True,False
ENSG00000126218,True,False
ENSG00000267228,True,False
ENSG00000274116,False,False
ENSG00000200108,False,False
ENSG00000264734,False,False
ENSG00000275144,False,False
ENSG00000228467,False,False
ENSG00000279879,False,False
ENSG00000183576,True,False
ENSG00000259277,False,False
ENSG00000243505,False,False
ENSG00000204711,True,False
ENSG00000273199,False,False
ENSG00000285268,False,False
ENSG00000079308,True,False
ENSG00000260198,False,False
ENSG00000174529,True,False
ENSG00000224668,False,False
ENSG00000262885,False,False
ENSG00000216056,False,False
ENSG00000213590,False,False
ENSG00000172342,False,False
ENSG00000079739,True,False
ENSG00000183674,False,False
ENSG00000241621,False,False
ENSG00000115129,True,False
ENSG00000235914,False,False
ENSG00000265775,False,False
ENSG00000266378,False,False
ENSG00000238005,False,False
ENSG00000259731,False,False
ENSG00000183684,True,False
ENSG00000254228,False,False
ENSG00000280200,False,False
ENSG00000179639,True,False
ENSG00000173157,True,False
ENSG00000226493,False,False
ENSG00000231051,True,False
ENSG00000267919,False,False
ENSG00000233594,False,False
ENSG00000224680,False,False
ENSG00000253802,False,False
ENSG00000258837,False,False
ENSG00000283088,False,False
ENSG00000264961,False,False
ENSG00000221563,False,False
ENSG00000236701,False,False
ENSG00000156384,True,False
ENSG00000152556,True,False
ENSG00000235501,False,False
ENSG00000223015,False,False
ENSG00000182921,False,False
ENSG00000165714,True,False
ENSG00000143891,True,False
ENSG00000229102,False,False
ENSG00000239443,False,False
ENSG00000276454,False,False
ENSG00000183878,True,False
ENSG00000256171,False,False
ENSG00000235196,False,False
ENSG00000236182,False,False
ENSG00000252156,False,False
ENSG00000189181,True,False
ENSG00000151963,False,False
ENSG00000196459,True,False
ENSG00000165471,True,False
ENSG00000279774,False,False
ENSG00000232874,False,False
ENSG00000130159,True,False
ENSG00000182473,True,False
ENSG00000252722,False,False
ENSG00000248282,False,False
ENSG00000183938,False,False
ENSG00000266767,False,False
ENSG00000257769,False,False
ENSG00000223918,False,False
ENSG00000224879,False,False
ENSG00000182315,True,False
ENSG00000279143,False,False
ENSG00000274364,False,False
ENSG00000207193,False,False
ENSG00000261872,False,False
ENSG00000214042,True,False
ENSG00000139880,True,False
ENSG00000128482,True,False
ENSG00000285401,False,False
ENSG00000225685,False,False
ENSG00000265798,False,False
ENSG00000254673,False,False
ENSG00000261939,False,False
ENSG00000230921,False,False
ENSG00000231559,False,False
ENSG00000224509,False,False
ENSG00000204305,True,False
ENSG00000099866,True,False
ENSG00000214110,False,False
ENSG00000259307,False,False
ENSG00000226790,False,False
ENSG00000182117,True,False
ENSG00000244260,False,False
ENSG00000230638,False,False
ENSG00000222986,False,False
ENSG00000225230,False,False
ENSG00000235818,False,False
ENSG00000259261,True,False
ENSG00000087448,True,False
ENSG00000226659,False,False
ENSG00000253286,False,False
ENSG00000275448,False,False
ENSG00000184995,True,False
ENSG00000171084,False,False
ENSG00000213302,False,False
ENSG00000178188,True,False
ENSG00000267223,False,False
ENSG00000207864,True,False
ENSG00000213145,True,False
ENSG00000250347,False,False
ENSG00000283132,False,False
ENSG00000227154,False,False
ENSG00000090530,True,False
ENSG00000196357,True,False
ENSG00000253115,False,False
ENSG00000271681,False,False
ENSG00000272789,False,False
ENSG00000040608,True,False
ENSG00000118961,True,False
ENSG00000092445,True,False
ENSG00000257162,False,False
ENSG00000255174,False,False
ENSG00000200021,False,False
ENSG00000267408,False,False
ENSG00000271228,False,False
ENSG00000254895,False,False
ENSG00000227556,False,False
ENSG00000270605,False,False
ENSG00000256686,False,False
ENSG00000263813,True,False
ENSG00000252436,False,False
ENSG00000163584,True,False
ENSG00000226707,False,False
ENSG00000199458,False,False
ENSG00000253152,False,False
ENSG00000207738,False,False
ENSG00000258405,True,False
ENSG00000278901,False,False
ENSG00000271402,False,False
ENSG00000230237,False,False
ENSG00000164828,True,False
ENSG00000178105,True,False
ENSG00000226167,False,False
ENSG00000261523,False,False
ENSG00000276110,False,False
ENSG00000239570,False,False
ENSG00000227403,False,False
ENSG00000228057,False,False
ENSG00000250546,False,False
ENSG00000254812,False,False
ENSG00000234715,False,False
ENSG00000260691,True,False
ENSG00000189149,False,False
ENSG00000125780,True,False
ENSG00000232963,False,False
ENSG00000232800,False,False
ENSG00000239216,False,False
ENSG00000278746,False,False
ENSG00000255734,False,False
ENSG00000168135,True,False
ENSG00000223951,False,False
ENSG00000236908,False,False
ENSG00000253823,False,False
ENSG00000255466,False,False
ENSG00000256025,False,False
ENSG00000259255,False,False
ENSG00000283679,False,False
ENSG00000207775,False,False
ENSG00000221400,False,False
ENSG00000276144,False,False
ENSG00000252621,False,False
ENSG00000272141,False,False
ENSG00000228063,False,False
ENSG00000261403,False,False
ENSG00000221883,False,False
ENSG00000262497,False,False
ENSG00000234469,True,False
ENSG00000201789,False,False
ENSG00000268545,False,False
ENSG00000226982,False,False
ENSG00000224858,False,False
ENSG00000222560,False,False
ENSG00000168884,True,False
ENSG00000223229,False,False
ENSG00000267150,False,False
ENSG00000267259,False,False
ENSG00000280429,False,False
ENSG00000109956,True,False
ENSG00000280776,False,False
ENSG00000251038,False,False
ENSG00000225598,False,False
ENSG00000276214,False,False
ENSG00000163608,True,False
ENSG00000225116,False,False
ENSG00000170827,False,False
ENSG00000254936,False,False
ENSG00000180383,True,False
ENSG00000284234,True,False
ENSG00000226461,False,False
ENSG00000261474,False,False
ENSG00000101842,True,False
ENSG00000102172,True,False
ENSG00000207617,False,False
ENSG00000267510,False,False
ENSG00000236998,False,False
ENSG00000133019,True,False
ENSG00000274472,False,False
ENSG00000261815,False,False
ENSG00000200310,False,False
ENSG00000021762,True,False
ENSG00000248455,False,False
ENSG00000044090,True,False
ENSG00000225530,False,False
ENSG00000231170,False,False
ENSG00000206871,False,False
ENSG00000233107,False,False
ENSG00000272070,False,False
ENSG00000251568,False,False
ENSG00000185189,True,False
ENSG00000242770,False,False
ENSG00000198356,True,False
ENSG00000109083,True,False
ENSG00000283378,True,False
ENSG00000227295,False,False
ENSG00000256628,False,False
ENSG00000181019,True,False
ENSG00000003989,True,False
ENSG00000136908,True,False
ENSG00000226605,False,False
ENSG00000248136,False,False
ENSG00000284558,False,False
ENSG00000251303,False,False
ENSG00000263503,False,False
ENSG00000244245,False,False
ENSG00000249770,False,False
ENSG00000166265,True,False
ENSG00000237823,False,False
ENSG00000231183,False,False
ENSG00000231951,False,False
ENSG00000229256,False,False
ENSG00000211581,False,False
ENSG00000172186,False,False
ENSG00000255083,False,False
ENSG00000224560,False,False
ENSG00000198870,True,False
ENSG00000229457,False,False
ENSG00000207091,False,False
ENSG00000263096,False,False
ENSG00000156500,False,False
ENSG00000175727,True,False
ENSG00000188313,True,False
ENSG00000185479,True,False
ENSG00000201439,False,False
ENSG00000255730,True,False
ENSG00000267568,False,False
ENSG00000213719,True,False
ENSG00000173267,True,False
ENSG00000143079,True,False
ENSG00000104885,True,False
ENSG00000232734,False,False
ENSG00000226066,False,False
ENSG00000236972,False,False
ENSG00000221479,False,False
ENSG00000258112,False,False
ENSG00000204120,True,False
ENSG00000222287,False,False
ENSG00000110025,True,False
ENSG00000237390,False,False
ENSG00000148154,True,False
ENSG00000197956,True,False
ENSG00000284216,False,False
ENSG00000167004,True,False
ENSG00000205423,True,False
ENSG00000236140,False,False
ENSG00000239671,False,False
ENSG00000284575,False,False
ENSG00000228160,False,False
ENSG00000207189,False,False
ENSG00000285533,False,False
ENSG00000252837,False,False
ENSG00000271121,False,False
ENSG00000099869,False,False
ENSG00000189337,True,False
ENSG00000260015,False,False
ENSG00000162999,True,False
ENSG00000222664,False,False
ENSG00000135094,True,False
ENSG00000236708,False,False
ENSG00000285932,True,False
ENSG00000180198,True,False
ENSG00000251851,False,False
ENSG00000188536,True,False
ENSG00000198569,True,False
ENSG00000279785,False,False
ENSG00000242405,False,False
ENSG00000132182,True,False
ENSG00000223197,False,False
ENSG00000157322,True,False
ENSG00000259881,False,False
ENSG00000222552,False,False
ENSG00000214510,True,False
ENSG00000122035,True,False
ENSG00000221545,False,False
ENSG00000278891,False,False
ENSG00000230403,False,False
ENSG00000234680,False,False
ENSG00000173221,True,False
ENSG00000177728,True,False
ENSG00000270806,True,False
ENSG00000129991,True,False
ENSG00000250488,False,False
ENSG00000274235,False,False
ENSG00000274212,False,False
ENSG00000275515,False,False
ENSG00000223191,False,False
ENSG00000162923,True,False
ENSG00000255136,False,False
ENSG00000280108,False,False
ENSG00000121381,True,False
ENSG00000266589,False,False
ENSG00000172365,True,False
ENSG00000228272,False,False
ENSG00000244641,False,False
ENSG00000238197,False,False
ENSG00000285735,False,False
ENSG00000223947,False,False
ENSG00000250855,False,False
ENSG00000200072,False,False
ENSG00000189077,True,False
ENSG00000282051,False,False
ENSG00000272108,False,False
ENSG00000230496,False,False
ENSG00000221288,False,False
ENSG00000138107,True,False
ENSG00000213654,True,False
ENSG00000266371,False,False
ENSG00000258444,False,False
ENSG00000198435,True,False
ENSG00000168928,True,False
ENSG00000253258,False,False
ENSG00000156374,True,False
ENSG00000276413,False,False
ENSG00000252835,False,False
ENSG00000245954,False,False
ENSG00000271225,False,False
ENSG00000214823,False,False
ENSG00000250563,False,False
ENSG00000250318,False,False
ENSG00000250934,False,False
ENSG00000252812,False,False
ENSG00000131233,True,False
ENSG00000225560,False,False
ENSG00000094880,True,False
ENSG00000279668,False,False
ENSG00000261866,False,False
ENSG00000263583,False,False
ENSG00000223158,False,False
ENSG00000273419,False,False
ENSG00000090554,True,False
ENSG00000226857,False,False
ENSG00000225466,False,False
ENSG00000262533,False,False
ENSG00000132436,True,False
ENSG00000233608,True,False
ENSG00000270513,False,False
ENSG00000224795,False,False
ENSG00000285991,True,False
ENSG00000253519,False,False
ENSG00000222154,False,False
ENSG00000240521,False,False
ENSG00000172273,True,False
ENSG00000174640,True,False
ENSG00000145723,True,False
ENSG00000270187,False,False
ENSG00000187151,True,False
ENSG00000205412,False,False
ENSG00000279330,False,False
ENSG00000265096,False,False
ENSG00000285522,False,False
ENSG00000222788,False,False
ENSG00000113194,True,False
ENSG00000239579,False,False
ENSG00000139133,True,False
ENSG00000238043,False,False
ENSG00000256176,False,False
ENSG00000207407,False,False
ENSG00000244559,False,False
ENSG00000249297,False,False
ENSG00000211862,False,False
ENSG00000232707,False,False
ENSG00000259784,True,False
ENSG00000216306,False,False
ENSG00000158077,True,False
ENSG00000206888,False,False
ENSG00000250667,False,False
ENSG00000256282,False,False
ENSG00000201701,False,False
ENSG00000149516,True,False
ENSG00000151465,True,False
ENSG00000133962,True,False
ENSG00000135372,True,False
ENSG00000228303,False,False
ENSG00000254469,True,False
ENSG00000147419,True,False
ENSG00000255008,False,False
ENSG00000280321,False,False
ENSG00000285588,False,False
ENSG00000151475,True,False
ENSG00000257653,False,False
ENSG00000248685,False,False
ENSG00000223806,False,False
ENSG00000201104,False,False
ENSG00000174977,False,False
ENSG00000232709,False,False
ENSG00000204099,True,False
ENSG00000141026,True,False
ENSG00000135486,True,False
ENSG00000163586,True,False
ENSG00000252412,False,False
ENSG00000170365,True,False
ENSG00000248569,False,False
ENSG00000224336,False,False
ENSG00000184270,True,False
ENSG00000074266,True,False
ENSG00000269736,False,False
ENSG00000265533,False,False
ENSG00000272769,False,False
ENSG00000204010,True,False
ENSG00000226797,False,False
ENSG00000236053,False,False
ENSG00000160703,True,False
ENSG00000171953,True,False
ENSG00000164342,True,False
ENSG00000255129,False,False
ENSG00000225602,False,False
ENSG00000237860,False,False
ENSG00000284518,False,False
ENSG00000266520,False,False
ENSG00000214629,False,False
ENSG00000047621,True,False
ENSG00000238284,False,False
ENSG00000223715,False,False
ENSG00000274996,False,False
ENSG00000165525,True,False
ENSG00000271180,False,False
ENSG00000270604,False,False
ENSG00000180090,True,False
ENSG00000248908,False,False
ENSG00000242366,True,False
ENSG00000143556,True,False
ENSG00000167088,True,False
ENSG00000200903,False,False
ENSG00000236390,False,False
ENSG00000234818,False,False
ENSG00000117245,True,False
ENSG00000274892,False,False
ENSG00000116906,True,False
ENSG00000165702,True,False
ENSG00000273370,False,False
ENSG00000228717,False,False
ENSG00000222067,False,False
ENSG00000212458,False,False
ENSG00000262095,False,False
ENSG00000216364,False,False
ENSG00000238819,False,False
ENSG00000266959,False,False
ENSG00000103018,True,False
ENSG00000277367,False,False
ENSG00000199390,False,False
ENSG00000257105,False,False
ENSG00000212560,False,False
ENSG00000175595,True,False
ENSG00000236459,False,False
ENSG00000181830,True,False
ENSG00000169245,True,False
ENSG00000165553,True,False
ENSG00000247675,False,False
ENSG00000260036,False,False
ENSG00000240707,False,False
ENSG00000198721,True,True
ENSG00000248139,False,False
ENSG00000264334,False,False
ENSG00000226118,False,False
ENSG00000274269,False,False
ENSG00000271327,False,False
ENSG00000226885,False,False
ENSG00000253225,False,False
ENSG00000169255,True,False
ENSG00000249654,False,False
ENSG00000151148,True,False
ENSG00000260057,False,False
ENSG00000267550,False,False
ENSG00000180509,True,False
ENSG00000142937,True,False
ENSG00000110987,True,False
ENSG00000264210,False,False
ENSG00000229433,False,False
ENSG00000158246,True,False
ENSG00000125971,True,False
ENSG00000271131,False,False
ENSG00000226281,False,False
ENSG00000259222,False,False
ENSG00000254361,False,False
ENSG00000176444,True,False
ENSG00000184922,True,False
ENSG00000258057,False,False
ENSG00000230773,False,False
ENSG00000224573,False,False
ENSG00000257151,False,False
ENSG00000115268,True,False
ENSG00000182901,True,False
ENSG00000225779,False,False
ENSG00000169021,True,False
ENSG00000165591,True,False
ENSG00000279521,False,False
ENSG00000261030,False,False
ENSG00000230848,False,False
ENSG00000184903,True,False
ENSG00000254596,False,False
ENSG00000233411,False,False
ENSG00000257509,False,False
ENSG00000250752,False,False
ENSG00000165118,True,False
ENSG00000257042,False,False
ENSG00000254961,False,False
ENSG00000280126,False,False
ENSG00000184110,True,False
ENSG00000104356,True,False
ENSG00000229382,False,False
ENSG00000244050,False,False
ENSG00000261320,False,False
ENSG00000239149,False,False
ENSG00000147571,True,False
ENSG00000189339,True,False
ENSG00000185294,True,False
ENSG00000186628,True,False
ENSG00000176105,True,False
ENSG00000258605,False,False
ENSG00000229275,False,False
ENSG00000244677,False,False
ENSG00000222721,False,False
ENSG00000229770,False,False
ENSG00000214144,False,False
ENSG00000143376,True,False
ENSG00000240704,False,False
ENSG00000197296,True,False
ENSG00000234515,False,False
ENSG00000263628,False,False
ENSG00000254610,False,False
ENSG00000228909,False,False
ENSG00000283956,False,False
ENSG00000230228,False,False
ENSG00000210741,True,False
ENSG00000251816,False,False
ENSG00000284672,False,False
ENSG00000222314,False,False
ENSG00000256045,True,False
ENSG00000223432,False,False
ENSG00000230330,False,False
ENSG00000239238,False,False
ENSG00000276850,False,False
ENSG00000260515,False,False
ENSG00000284680,True,False
ENSG00000229442,False,False
ENSG00000236807,False,False
ENSG00000259575,False,False
ENSG00000250583,False,False
ENSG00000235240,False,False
ENSG00000240298,False,False
ENSG00000254871,False,False
ENSG00000284439,True,False
ENSG00000186314,True,False
ENSG00000138587,True,False
ENSG00000134779,True,False
ENSG00000163046,True,False
ENSG00000279675,False,False
ENSG00000278994,False,False
ENSG00000201548,False,False
ENSG00000283259,False,False
ENSG00000252225,False,False
ENSG00000253424,False,False
ENSG00000235594,False,False
ENSG00000226497,False,False
ENSG00000253303,False,False
ENSG00000165066,True,False
ENSG00000214835,False,False
ENSG00000269313,True,False
ENSG00000224721,False,False
ENSG00000257766,False,False
ENSG00000213316,True,False
ENSG00000249055,False,False
ENSG00000103197,True,False
ENSG00000273259,False,False
ENSG00000277954,False,False
ENSG00000251178,False,False
ENSG00000259171,False,False
ENSG00000261832,True,False
ENSG00000185024,True,False
ENSG00000240775,False,False
ENSG00000254665,False,False
ENSG00000233271,False,False
ENSG00000265247,False,False
ENSG00000063015,True,False
ENSG00000121904,True,False
ENSG00000189171,True,False
ENSG00000207688,False,False
ENSG00000198682,True,False
ENSG00000259680,True,False
ENSG00000211934,True,False
ENSG00000279702,False,False
ENSG00000205940,False,False
ENSG00000186051,True,False
ENSG00000228700,False,False
ENSG00000240237,False,False
ENSG00000271049,False,False
ENSG00000111674,True,False
ENSG00000252133,False,False
ENSG00000158301,True,False
ENSG00000223989,False,False
ENSG00000260922,False,False
ENSG00000264160,False,False
ENSG00000275711,False,False
ENSG00000187510,True,False
ENSG00000106682,True,False
ENSG00000279793,False,False
ENSG00000261272,True,False
ENSG00000064763,True,False
ENSG00000251850,False,False
ENSG00000271334,False,False
ENSG00000254691,False,False
ENSG00000259137,False,False
ENSG00000269576,False,False
ENSG00000240772,False,False
ENSG00000227379,False,False
ENSG00000231953,False,False
ENSG00000277443,True,False
ENSG00000279987,False,False
ENSG00000171867,True,False
ENSG00000267487,False,False
ENSG00000238067,False,False
ENSG00000136944,True,False
ENSG00000229753,False,False
ENSG00000285219,False,False
ENSG00000271167,False,False
ENSG00000176155,True,False
ENSG00000260288,False,False
ENSG00000148985,True,False
ENSG00000230724,False,False
ENSG00000151388,True,False
ENSG00000228903,False,False
ENSG00000236026,False,False
ENSG00000232838,True,False
ENSG00000100294,True,False
ENSG00000224822,False,False
ENSG00000275989,False,False
ENSG00000223634,False,False
ENSG00000048162,True,False
ENSG00000228734,False,False
ENSG00000279214,False,False
ENSG00000262133,False,False
ENSG00000248964,False,False
ENSG00000181274,True,False
ENSG00000101003,True,False
ENSG00000165630,True,False
ENSG00000228168,False,False
ENSG00000271373,False,False
ENSG00000261758,False,False
ENSG00000104055,True,False
ENSG00000224610,False,False
ENSG00000253973,False,False
ENSG00000219391,False,False
ENSG00000074603,True,False
ENSG00000227713,False,False
ENSG00000244128,False,False
ENSG00000227064,False,False
ENSG00000251750,False,False
ENSG00000279392,False,False
ENSG00000049883,True,False
ENSG00000171813,True,False
ENSG00000272047,True,False
ENSG00000109920,True,False
ENSG00000213892,True,False
ENSG00000213648,True,False
ENSG00000234118,False,False
ENSG00000223280,False,False
ENSG00000218313,False,False
ENSG00000234686,False,False
ENSG00000229119,False,False
ENSG00000283402,False,False
ENSG00000213471,True,False
ENSG00000227758,False,False
ENSG00000182600,True,False
ENSG00000166736,True,False
ENSG00000236806,False,False
ENSG00000279705,False,False
ENSG00000214700,False,False
ENSG00000205364,True,False
ENSG00000240385,False,False
ENSG00000239653,False,False
ENSG00000180855,True,False
ENSG00000282890,False,False
ENSG00000129596,True,False
ENSG00000261692,False,False
ENSG00000160741,True,False
ENSG00000148187,True,False
ENSG00000255153,False,False
ENSG00000161040,True,False
ENSG00000189152,True,False
ENSG00000270883,False,False
ENSG00000285388,False,False
ENSG00000235917,False,False
ENSG00000255300,False,False
ENSG00000281386,False,False
ENSG00000218672,False,False
ENSG00000251414,False,False
ENSG00000162885,True,False
ENSG00000189348,False,False
ENSG00000136689,True,False
ENSG00000213049,False,False
ENSG00000107371,True,False
ENSG00000279509,False,False
ENSG00000277755,False,False
ENSG00000169696,True,False
ENSG00000200753,False,False
ENSG00000100351,True,False
ENSG00000135502,True,False
ENSG00000159592,True,False
ENSG00000250982,False,False
ENSG00000251034,False,False
ENSG00000224160,False,False
ENSG00000259070,False,False
ENSG00000256569,False,False
ENSG00000275868,False,False
ENSG00000165724,True,False
ENSG00000113209,True,False
ENSG00000271122,False,False
ENSG00000201343,False,False
ENSG00000214415,True,False
ENSG00000272334,False,False
ENSG00000259083,False,False
ENSG00000136243,True,False
ENSG00000234367,False,False
ENSG00000182325,True,False
ENSG00000270947,False,False
ENSG00000240747,True,False
ENSG00000164114,True,False
ENSG00000284370,False,False
ENSG00000263489,False,False
ENSG00000212389,False,False
ENSG00000276176,False,False
ENSG00000205584,False,False
ENSG00000259178,False,False
ENSG00000229291,False,False
ENSG00000233830,False,False
ENSG00000238236,False,False
ENSG00000244732,False,False
ENSG00000234001,False,False
ENSG00000224090,False,False
ENSG00000181296,False,False
ENSG00000169224,True,False
ENSG00000280571,True,False
ENSG00000279799,False,False
ENSG00000241661,False,False
ENSG00000273115,False,False
ENSG00000236907,False,False
ENSG00000260602,False,False
ENSG00000232197,False,False
ENSG00000251714,False,False
ENSG00000253479,False,False
ENSG00000102401,True,False
ENSG00000278123,False,False
ENSG00000259895,False,False
ENSG00000255307,True,False
ENSG00000260306,False,False
ENSG00000166596,True,False
ENSG00000168970,True,False
ENSG00000177338,False,False
ENSG00000272635,False,False
ENSG00000237961,False,False
ENSG00000281103,False,False
ENSG00000196593,False,False
ENSG00000226476,False,False
ENSG00000265018,False,False
ENSG00000261714,False,False
ENSG00000267475,False,False
ENSG00000259516,False,False
ENSG00000285409,False,False
ENSG00000259676,False,False
ENSG00000182557,True,False
ENSG00000274178,False,False
ENSG00000248546,False,False
ENSG00000222305,False,False
ENSG00000277981,False,False
ENSG00000266202,False,False
ENSG00000211660,True,False
ENSG00000231349,False,False
ENSG00000236417,False,False
ENSG00000121481,True,False
ENSG00000183837,True,False
ENSG00000231251,False,False
ENSG00000226092,False,False
ENSG00000250293,False,False
ENSG00000122223,True,False
ENSG00000256925,False,False
ENSG00000238122,False,False
ENSG00000271971,False,False
